2025-08-02T19:34:54.366030,-0.2285,-0.5977,0.3716,17.99
2025-08-02T19:34:54.435136,-0.0237,-0.8542,0.1919,17.99
2025-08-02T19:34:54.501865,0.0139,-0.8469,0.3979,18.04
2025-08-02T19:34:54.568435,-0.2058,-0.6516,0.5601,18.04
2025-08-02T19:34:54.635098,-0.1201,-0.4697,0.4800,17.99
2025-08-02T19:34:54.701685,-0.2849,-0.7473,0.7966,18.08
2025-08-02T19:34:54.768422,-0.1152,-0.6462,0.3457,17.99
2025-08-02T19:34:54.835324,-0.2864,-0.9775,0.5369,18.04
2025-08-02T19:34:54.902145,-0.2673,-0.7710,0.5391,17.99
2025-08-02T19:34:54.969753,-0.3472,-0.8423,0.6760,17.94
2025-08-02T19:34:55.040611,-0.3376,-0.6375,0.6384,17.94
2025-08-02T19:34:55.108267,-0.3875,-0.4998,0.5510,17.99
2025-08-02T19:34:55.175427,-0.3640,-0.6619,0.5754,17.89
2025-08-02T19:34:55.243030,-0.3606,-0.6045,0.6812,17.94
2025-08-02T19:34:55.310595,-0.4414,-0.5684,0.8635,17.94
2025-08-02T19:34:55.378082,-0.3840,-0.6470,0.6506,18.04
2025-08-02T19:34:55.445296,-0.4021,-0.6277,0.6602,17.99
2025-08-02T19:34:55.517265,-0.3813,-0.6338,0.6533,18.13
2025-08-02T19:34:55.587818,-0.3860,-0.6255,0.6709,17.99
2025-08-02T19:34:55.654889,-0.3828,-0.6267,0.6626,17.89
2025-08-02T19:34:55.722019,-0.3857,-0.6262,0.6653,18.04
2025-08-02T19:34:55.788761,-0.3999,-0.6296,0.6672,18.04
2025-08-02T19:34:55.855458,-0.3889,-0.6250,0.6699,17.99
2025-08-02T19:34:55.922023,-0.3818,-0.6252,0.6692,18.08
2025-08-02T19:34:55.989195,-0.3801,-0.6187,0.6606,17.94
2025-08-02T19:34:56.058393,-0.3779,-0.6091,0.6858,17.99
2025-08-02T19:34:56.125141,-0.3804,-0.6177,0.6763,17.99
2025-08-02T19:34:56.191813,-0.3787,-0.6169,0.6729,18.04
2025-08-02T19:34:56.272014,-0.3872,-0.6272,0.6736,17.99
2025-08-02T19:34:56.338829,-0.3872,-0.6260,0.6714,17.99
2025-08-02T19:34:56.405703,-0.3870,-0.6218,0.6636,17.94
2025-08-02T19:34:56.472388,-0.3818,-0.6218,0.6606,17.99
2025-08-02T19:34:56.539130,-0.3809,-0.6228,0.6721,18.04
2025-08-02T19:34:56.605874,-0.3872,-0.6277,0.6685,18.04
2025-08-02T19:34:56.672505,-0.3840,-0.6267,0.6741,18.04
2025-08-02T19:34:56.739528,-0.3838,-0.6262,0.6702,17.94
2025-08-02T19:34:56.806972,-0.3818,-0.6162,0.6812,18.08
2025-08-02T19:34:56.873577,-0.3835,-0.6213,0.6714,17.99
2025-08-02T19:34:56.940808,-0.3860,-0.6201,0.6604,17.99
2025-08-02T19:34:57.007571,-0.3813,-0.6257,0.6594,18.04
2025-08-02T19:34:57.074293,-0.3857,-0.6226,0.6582,18.04
2025-08-02T19:34:57.140925,-0.3833,-0.6208,0.6570,17.99
2025-08-02T19:34:57.207586,-0.3882,-0.6196,0.6672,17.99
2025-08-02T19:34:57.274457,-0.3818,-0.6252,0.6704,17.94
2025-08-02T19:34:57.345236,-0.3860,-0.6177,0.6660,18.04
